usf0024_LMLO_L2_MS_B.jpg,5,4,5,5,6,6,5,5,6,6,6,5,6,7,7,7,6,6,7,8,8,6,6,7,8,8,5,5,6,6,6,5,6,7,8,8,6,7,8,9,9,6,8,9,10,11,6,8,9,11,11,5,6,7,7,7,6,7,8,9,9,7,8,11,12,12,7,9,12,15,16,7,9,12,16,17,6,6,7,8,8,6,8,9,10,11,7,9,12,15,16,8,10,15,32,26,8,11,16,26,34,6,6,7,8,8,6,8,9,11,11,7,9,12,16,17,8,11,16,26,34,8,11,17,34,255
usf0024_RMLO_L1_MS_B.jpg,3,8,8,9,9,9,8,9,10,11,11,9,10,11,12,12,9,11,12,13,13,9,11,12,13,13,8,9,10,11,11,9,11,12,13,13,10,12,14,15,16,11,13,15,17,18,11,13,16,18,18,9,10,11,12,12,10,12,14,15,16,11,14,17,20,21,12,15,20,25,27,12,16,21,27,29,9,11,12,13,13,11,13,15,17,18,12,15,20,25,27,13,17,25,40,47,13,18,27,47,61,9,11,12,13,13,11,13,16,18,18,12,16,21,27,29,13,18,27,47,61,13,18,29,61,255
usf0026_LCC_L1_CL_M.jpg,4,6,7,7,8,7,7,8,9,9,9,7,9,10,10,10,8,9,10,11,10,7,9,10,10,10,7,8,9,9,9,8,10,11,11,11,9,11,14,14,12,9,11,14,15,14,9,11,12,14,13,7,9,10,10,10,9,11,14,14,12,10,14,69,20,16,10,14,20,23,19,10,12,16,19,19,8,9,10,11,10,9,11,14,15,14,10,14,20,23,19,11,15,23,58,29,10,14,19,29,33,7,9,10,10,10,9,11,12,14,13,10,12,16,19,19,10,14,19,29,33,10,13,19,33,255
usf0027_LMLO_L1_MS_M.jpg,5,18,20,21,22,22,20,22,24,26,26,21,24,27,29,29,22,26,29,31,31,22,26,29,31,31,20,22,24,26,26,22,26,29,31,31,24,29,34,38,37,26,31,38,43,42,26,31,37,42,42,21,24,27,29,29,24,29,34,38,37,27,34,43,52,51,29,38,52,68,66,29,37,51,66,66,22,26,29,31,31,26,31,38,43,42,29,38,52,68,66,31,43,68,255,116,31,42,66,116,126,22,26,29,31,31,26,31,37,42,42,29,37,51,66,66,31,42,66,116,126,31,42,66,126,193
usf0034_RCC_L1_MS_M.jpg,5,5,6,6,6,6,6,6,7,7,7,6,7,8,8,8,6,7,8,8,8,6,7,8,8,8,6,6,7,7,7,6,8,9,9,8,7,9,11,11,10,7,9,11,11,11,7,8,10,11,11,6,7,8,8,8,7,9,11,11,10,8,11,34,15,13,8,11,15,17,15,8,10,13,15,15,6,7,8,8,8,7,9,11,11,11,8,11,15,17,15,8,11,17,40,24,8,11,15,24,28,6,7,8,8,8,7,8,10,11,11,8,10,13,15,15,8,11,15,24,28,8,11,15,28,255
usf0036_RCC_L1_CL_M.jpg,4,13,10,9,8,8,10,9,9,9,9,9,9,10,10,9,8,9,10,10,10,8,9,9,10,10,10,9,9,9,9,9,10,10,10,10,9,10,11,12,12,9,10,12,13,13,9,10,12,13,13,9,9,10,10,9,9,10,11,12,12,10,11,15,16,15,10,12,16,19,19,9,12,15,19,20,8,9,10,10,10,9,10,12,13,13,10,12,16,19,19,10,13,19,52,30,10,13,19,30,37,8,9,9,10,10,9,10,12,13,13,9,12,15,19,20,10,13,19,30,37,10,13,20,37,255
usf0036_RMLO_L1_CL_M.jpg,4,9,10,10,11,10,10,11,12,12,12,10,12,14,14,13,11,12,14,15,14,10,12,13,14,14,10,11,12,12,12,11,13,16,16,15,12,16,19,19,17,12,16,19,21,19,12,15,17,19,18,10,12,14,14,13,12,16,19,19,17,14,19,52,29,23,14,19,29,33,27,13,17,23,27,27,11,12,14,15,14,12,16,19,21,19,14,19,29,33,27,15,21,33,89,43,14,19,27,43,47,10,12,13,14,14,12,15,17,19,18,13,17,23,27,27,14,19,27,43,47,14,18,27,47,255
usf0038_LCC_L1_MS_B.jpg,4,27,29,31,33,33,29,33,36,37,38,31,36,40,42,42,33,37,42,45,46,33,38,42,46,46,29,33,36,37,38,33,37,42,45,45,36,42,49,54,55,37,45,54,62,63,38,45,55,63,63,31,36,40,42,42,36,42,49,54,55,40,49,61,73,74,42,54,73,94,97,42,55,74,97,99,33,37,42,45,46,37,45,54,62,63,42,54,73,94,97,45,62,94,168,181,46,63,97,181,201,33,38,42,46,46,38,45,55,63,63,42,55,74,97,99,46,63,97,181,201,46,63,99,201,255
usf0038_LMLO_L1_MS_B.jpg,4,16,18,19,20,20,18,20,21,23,23,19,21,24,25,26,20,23,25,27,28,20,23,26,28,28,18,20,21,23,23,20,22,25,27,27,21,25,29,32,33,23,27,32,37,38,23,27,33,38,39,19,21,24,25,26,21,25,29,32,33,24,29,36,43,44,25,32,43,55,57,26,33,44,57,60,20,23,25,27,28,23,27,32,37,38,25,32,43,55,57,27,37,55,93,105,28,38,57,105,126,20,23,26,28,28,23,27,33,38,39,26,33,44,57,60,28,38,57,105,126,28,39,60,126,255
usf0038_LMLO_L2_CL_M.jpg,4,14,15,17,17,17,15,17,19,20,20,17,19,21,22,22,17,20,22,24,24,17,20,22,24,24,15,17,19,20,20,17,20,23,24,24,19,23,27,30,29,20,24,30,33,32,20,24,29,32,32,17,19,21,22,22,19,23,27,30,29,21,27,37,42,39,22,30,42,53,49,22,29,39,49,49,17,20,22,24,24,20,24,30,33,32,22,30,42,53,49,24,33,53,164,82,24,32,49,82,94,17,20,22,24,24,20,24,29,32,32,22,29,39,49,49,24,32,49,82,94,24,32,49,94,255
usf0040_LMLO_L1_MS_M.jpg,3,14,16,17,17,17,16,18,19,20,19,17,19,22,22,21,17,20,22,23,22,17,19,21,22,22,16,18,19,20,19,18,21,25,25,23,19,25,31,31,28,20,25,31,33,30,19,23,28,30,29,17,19,22,22,21,19,25,31,31,28,22,31,106,46,36,22,31,46,52,44,21,28,36,44,42,17,20,22,23,22,20,25,31,33,30,22,31,46,52,44,23,33,52,142,68,22,30,44,68,76,17,19,21,22,22,19,23,28,30,29,21,28,36,44,42,22,30,44,68,76,22,29,42,76,255
usf0043_RCC_L1_MS_M.jpg,5,17,19,21,21,21,19,22,24,25,24,21,24,27,28,27,21,25,28,29,29,21,24,27,29,28,19,22,24,25,24,22,26,30,31,29,24,30,36,38,36,25,31,38,42,39,24,29,36,39,38,21,24,27,28,27,24,30,36,38,36,27,36,99,57,48,28,38,57,71,61,27,36,48,61,57,21,25,28,29,29,25,31,38,42,39,28,38,57,71,61,29,42,71,255,103,29,39,61,103,97,21,24,27,29,28,24,29,36,39,38,27,36,48,61,57,29,39,61,103,97,28,38,57,97,109
usf0045_RCC_L1_CL_M.jpg,5,8,9,10,10,10,9,10,11,12,12,10,11,12,13,13,10,12,13,14,14,10,12,13,14,15,9,10,11,12,12,10,12,13,14,14,11,13,15,17,17,12,14,17,19,20,12,14,17,20,20,10,11,12,13,13,11,13,15,17,17,12,15,19,23,23,13,17,23,30,30,13,17,23,30,31,10,12,13,14,14,12,14,17,19,20,13,17,23,30,30,14,19,30,57,55,14,20,30,55,61,10,12,13,14,15,12,14,17,20,20,13,17,23,30,31,14,20,30,55,61,15,20,31,61,255
usf0057_RCC_L1_CL_M.jpg,4,19,20,22,23,23,20,23,25,26,26,22,25,27,29,30,23,26,29,32,32,23,26,30,32,33,20,23,25,26,26,23,26,29,31,32,25,29,34,37,38,26,31,37,42,43,26,32,38,43,45,22,25,27,29,30,25,29,34,37,38,27,34,41,49,50,29,37,49,62,66,30,38,50,66,70,23,26,29,32,32,26,31,37,42,43,29,37,49,62,66,32,42,62,102,118,32,43,66,118,148,23,26,30,32,33,26,32,38,43,45,30,38,50,66,70,32,43,66,118,148,33,45,70,148,255
usf0060_RCC_L1_MS_B.jpg,3,8,9,10,10,10,9,10,11,12,12,10,11,12,13,13,10,12,13,14,14,10,12,13,14,14,9,10,11,12,12,10,11,13,14,14,11,13,15,17,17,12,14,17,19,19,12,14,17,19,20,10,11,12,13,13,11,13,15,17,17,12,15,19,22,23,13,17,22,29,30,13,17,23,30,31,10,12,13,14,14,12,14,17,19,19,13,17,22,29,30,14,19,29,61,53,14,19,30,53,61,10,12,13,14,14,12,14,17,19,20,13,17,23,30,31,14,19,30,53,61,14,20,31,61,255
usf0060_RMLO_L1_MS_B.jpg,3,5,6,6,6,6,6,6,7,7,7,6,7,8,8,8,6,7,8,9,9,6,7,8,9,9,6,6,7,7,7,6,7,8,9,9,7,8,9,11,11,7,9,11,12,12,7,9,11,12,13,6,7,8,8,8,7,8,9,11,11,8,9,12,14,14,8,11,14,18,18,8,11,14,18,20,6,7,8,9,9,7,9,11,12,12,8,11,14,18,18,9,12,18,34,31,9,12,18,31,40,6,7,8,9,9,7,9,11,12,13,8,11,14,18,20,9,12,18,31,40,9,13,20,40,255
usf0061_RMLO_L1_MS_M.jpg,5,21,24,25,26,25,24,27,30,30,29,25,30,34,34,32,26,30,34,35,33,25,29,32,33,31,24,27,30,30,29,27,34,39,39,35,30,39,50,50,42,30,39,50,51,44,29,35,42,44,41,25,30,34,34,32,30,39,50,50,42,34,50,142,80,55,34,50,80,86,63,32,42,55,63,57,26,30,34,35,33,30,39,50,51,44,34,50,80,86,63,35,51,86,255,92,33,44,63,92,89,25,29,32,33,31,29,35,42,44,41,32,42,55,63,57,33,44,63,92,89,31,41,57,89,233
usf0062_LMLO_L1_MS_M.jpg,4,4,5,5,5,5,5,5,6,6,6,5,6,6,7,7,5,6,7,7,7,5,6,7,7,8,5,5,6,6,6,5,6,6,7,7,6,6,7,8,9,6,7,8,9,10,6,7,9,10,10,5,6,6,7,7,6,6,7,8,9,6,7,9,11,11,7,8,11,13,14,7,9,11,14,16,5,6,7,7,7,6,7,8,9,10,7,8,11,13,14,7,9,13,21,24,7,10,14,24,31,5,6,7,7,8,6,7,9,10,10,7,9,11,14,16,7,10,14,24,31,8,10,16,31,255
usf0063_RMLO_L2_CL_M.jpg,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,5,5,4,4,5,5,5,4,5,5,6,6,4,5,5,6,6,4,4,4,4,4,4,4,5,5,5,4,5,6,7,7,4,5,7,8,9,4,5,7,9,10,4,4,4,5,5,4,5,5,6,6,4,5,7,8,9,5,6,8,11,13,5,6,9,13,19,4,4,4,5,5,4,5,5,6,6,4,5,7,9,10,5,6,9,13,19,5,6,10,19,255
usf0067_LMLO_L1_MS_M.jpg,4,6,5,5,5,5,5,6,6,6,6,5,6,6,7,7,5,6,7,7,7,5,6,7,7,7,5,6,6,6,6,6,6,7,7,7,6,7,8,8,8,6,7,8,9,10,6,7,8,10,10,5,6,6,7,7,6,7,8,8,8,6,8,9,11,11,7,8,11,14,14,7,8,11,14,15,5,6,7,7,7,6,7,8,9,10,7,8,11,14,14,7,9,14,24,25,7,10,14,25,30,5,6,7,7,7,6,7,8,10,10,7,8,11,14,15,7,10,14,25,30,7,10,15,30,255
usf0068_RCC_L2_MS_M.jpg,5,5,5,5,6,6,5,6,6,6,7,5,6,7,7,7,6,6,7,8,8,6,7,7,8,8,5,6,6,6,7,6,6,7,8,8,6,7,8,9,10,6,8,9,11,11,7,8,10,11,11,5,6,7,7,7,6,7,8,9,10,7,8,11,12,13,7,9,12,16,16,7,10,13,16,17,6,6,7,8,8,6,8,9,11,11,7,9,12,16,16,8,11,16,30,29,8,11,16,29,36,6,7,7,8,8,7,8,10,11,11,7,10,13,16,17,8,11,16,29,36,8,11,17,36,255
usf0068_RMLO_L1_CL_M.jpg,5,9,10,11,11,11,10,12,13,13,13,11,13,14,15,15,11,13,15,16,16,11,13,15,16,16,10,12,13,13,13,12,14,16,17,16,13,16,19,21,20,13,17,21,24,22,13,16,20,22,21,11,13,14,15,15,13,16,19,21,20,14,19,26,31,28,15,21,31,42,35,15,20,28,35,32,11,13,15,16,16,13,17,21,24,22,15,21,31,42,35,16,24,42,255,60,16,22,35,60,52,11,13,15,16,16,13,16,20,22,21,15,20,28,35,32,16,22,35,60,52,16,21,32,52,53
usf0069_RMLO_L1_MS_M.jpg,5,8,8,9,9,9,8,10,10,11,11,9,10,12,12,12,9,11,12,13,13,9,11,12,13,13,8,10,10,11,11,10,11,13,13,13,10,13,16,16,15,11,13,16,17,17,11,13,15,17,17,9,10,12,12,12,10,13,16,16,15,12,16,32,22,20,12,16,22,26,25,12,15,20,25,26,9,11,12,13,13,11,13,16,17,17,12,16,22,26,25,13,17,26,62,41,13,17,25,41,50,9,11,12,13,13,11,13,15,17,17,12,15,20,25,26,13,17,25,41,50,13,17,26,50,255
usf0074_LCC_L1_MS_M.jpg,5,17,19,21,21,20,19,22,24,25,24,21,24,27,28,26,21,25,28,29,28,20,24,26,28,27,19,22,24,25,24,22,27,31,31,29,24,31,38,38,34,25,31,38,40,37,24,29,34,37,36,21,24,27,28,26,24,31,38,38,34,27,38,130,56,45,28,38,56,64,55,26,34,45,55,53,21,25,28,29,28,25,31,38,40,37,28,38,56,64,55,29,40,64,150,90,28,37,55,90,94,20,24,26,28,27,24,29,34,37,36,26,34,45,55,53,28,37,55,90,94,27,36,53,94,255
usf0074_LMLO_L1_MS_M.jpg,5,7,8,9,9,9,8,9,10,11,10,9,10,11,12,12,9,11,12,13,12,9,10,12,12,12,8,9,10,11,10,9,11,13,13,13,10,13,15,16,15,11,13,16,18,17,10,13,15,17,17,9,10,11,12,12,10,13,15,16,15,11,15,36,23,20,12,16,23,28,25,12,15,20,25,25,9,11,12,13,12,11,13,16,18,17,12,16,23,28,25,13,18,28,77,41,12,17,25,41,47,9,10,12,12,12,10,13,15,17,17,12,15,20,25,25,12,17,25,41,47,12,17,25,47,255
usf0075_LCC_L1_MS_M.jpg,5,5,6,6,7,7,6,7,7,8,8,6,7,8,9,9,7,8,9,9,10,7,8,9,10,10,6,7,7,8,8,7,8,9,9,9,7,9,10,11,11,8,9,11,12,13,8,9,11,13,13,6,7,8,9,9,7,9,10,11,11,8,10,12,14,15,9,11,14,18,19,9,11,15,19,20,7,8,9,9,10,8,9,11,12,13,9,11,14,18,19,9,12,18,41,32,10,13,19,32,41,7,8,9,10,10,8,9,11,13,13,9,11,15,19,20,10,13,19,32,41,10,13,20,41,255
usf0078_LCC_L5_CL_M.jpg,5,12,13,14,14,13,13,15,17,16,15,14,17,19,18,17,14,16,18,18,17,13,15,17,17,16,13,15,17,16,15,15,20,23,21,18,17,23,30,26,21,16,21,26,26,22,15,18,21,22,21,14,17,19,18,17,17,23,30,26,21,19,30,175,38,27,18,26,38,39,31,17,21,27,31,29,14,16,18,18,17,16,21,26,26,22,18,26,38,39,31,18,26,39,87,45,17,22,31,45,48,13,15,17,17,16,15,18,21,22,21,17,21,27,31,29,17,22,31,45,48,16,21,29,48,255
usf0080_LMLO_L1_MS_M.jpg,4,4,4,5,5,5,4,5,5,6,6,5,5,6,6,6,5,6,6,7,7,5,6,6,7,7,4,5,5,6,6,5,6,6,7,7,5,6,7,8,8,6,7,8,9,10,6,7,8,10,10,5,5,6,6,6,5,6,7,8,8,6,7,9,10,11,6,8,10,13,14,6,8,11,14,15,5,6,6,7,7,6,7,8,9,10,6,8,10,13,14,7,9,13,21,25,7,10,14,25,32,5,6,6,7,7,6,7,8,10,10,6,8,11,14,15,7,10,14,25,32,7,10,15,32,255
usf0086_RMLO_L1_MS_M.jpg,5,17,19,21,21,21,19,22,24,25,24,21,24,27,28,27,21,25,28,30,29,21,24,27,29,29,19,22,24,25,24,22,25,29,31,30,24,29,35,38,36,25,31,38,42,40,24,30,36,40,39,21,24,27,28,27,24,29,35,38,36,27,35,64,55,49,28,38,55,70,62,27,36,49,62,59,21,25,28,30,29,25,31,38,42,40,28,38,55,70,62,30,42,70,255,109,29,40,62,109,102,21,24,27,29,29,24,30,36,40,39,27,36,49,62,59,29,40,62,109,102,29,39,59,102,223
usf0087_LCC_L2_CL_M.jpg,5,8,9,9,10,9,9,10,11,11,11,9,11,12,13,12,10,11,13,13,12,9,11,12,12,12,9,10,11,11,11,10,12,14,14,13,11,14,18,17,15,11,14,17,18,17,11,13,15,17,16,9,11,12,13,12,11,14,18,17,15,12,18,71,24,20,13,17,24,28,24,12,15,20,24,24,10,11,13,13,12,11,14,17,18,17,13,17,24,28,24,13,18,28,74,39,12,17,24,39,42,9,11,12,12,12,11,13,15,17,16,12,15,20,24,24,12,17,24,39,42,12,16,24,42,255
usf0091_LCC_L1_MS_M.jpg,5,77,50,41,37,34,50,46,42,40,37,41,42,42,42,39,37,40,42,42,41,34,37,39,41,40,50,46,42,40,37,46,46,46,45,42,42,46,49,51,48,40,45,51,55,53,37,42,48,53,51,41,42,42,42,39,42,46,49,51,48,42,49,59,66,62,42,51,66,82,76,39,48,62,76,74,37,40,42,42,41,40,45,51,55,53,42,51,66,82,76,42,55,82,255,129,41,53,76,129,132,34,37,39,41,40,37,42,48,53,51,39,48,62,76,74,41,53,76,129,132,40,51,74,132,212
usf0092_RCC_L1_CL_M.jpg,5,13,10,9,9,8,10,10,10,9,9,9,10,10,10,10,9,9,10,11,11,8,9,10,11,11,10,10,10,9,9,10,10,10,11,11,10,10,11,12,12,9,11,12,13,14,9,11,12,14,14,9,10,10,10,10,10,10,11,12,12,10,11,13,14,15,10,12,14,17,19,10,12,15,19,21,9,9,10,11,11,9,11,12,13,14,10,12,14,17,19,11,13,17,23,28,11,14,19,28,38,8,9,10,11,11,9,11,12,14,14,10,12,15,19,21,11,14,19,28,38,11,14,21,38,255
usf0096_RMLO_L1_CL_M.jpg,5,20,22,24,24,24,22,25,27,28,28,24,27,30,32,32,24,28,32,34,34,24,28,32,34,34,22,25,27,28,28,25,29,32,35,34,27,32,38,43,42,28,35,43,48,47,28,34,42,47,46,24,27,30,32,32,27,32,38,43,42,30,38,50,60,57,32,43,60,80,75,32,42,57,75,72,24,28,32,34,34,28,35,43,48,47,32,43,60,80,75,34,48,80,255,137,34,47,75,137,126,24,28,32,34,34,28,34,42,47,46,32,42,57,75,72,34,47,75,137,126,34,46,72,126,131
usf0098_RCC_L1_MS_M.jpg,4,21,14,11,10,9,14,12,11,11,10,11,11,11,11,10,10,11,11,11,11,9,10,10,11,11,14,12,11,11,10,12,12,12,12,11,11,12,13,13,13,11,12,13,14,14,10,11,13,14,14,11,11,11,11,10,11,12,13,13,13,11,13,20,16,16,11,13,16,19,19,10,13,16,19,20,10,11,11,11,11,11,12,13,14,14,11,13,16,19,19,11,14,19,32,30,11,14,19,30,37,9,10,10,11,11,10,11,13,14,14,10,13,16,19,20,11,14,19,30,37,11,14,20,37,255
usf0100_RMLO_L1_MS_M.jpg,5,18,20,22,22,22,20,23,25,26,25,22,25,28,29,29,22,26,29,31,30,22,25,29,30,30,20,23,25,26,25,23,27,30,32,31,25,30,37,39,37,26,32,39,43,42,25,31,37,42,41,22,25,28,29,29,25,30,37,39,37,28,37,83,56,50,29,39,56,69,63,29,37,50,63,62,22,26,29,31,30,26,32,39,43,42,29,39,56,69,63,31,43,69,209,107,30,42,63,107,115,22,25,29,30,30,25,31,37,42,41,29,37,50,63,62,30,42,63,107,115,30,41,62,115,255
usf0101_RMLO_L1_MS_M.jpg,5,8,7,7,7,7,7,7,7,7,7,7,7,8,8,8,7,7,8,9,9,7,7,8,9,9,7,7,7,7,7,7,8,8,9,9,7,8,9,10,10,7,9,10,11,12,7,9,10,12,12,7,7,8,8,8,7,8,9,10,10,8,9,11,13,14,8,10,13,16,17,8,10,14,17,19,7,7,8,9,9,7,9,10,11,12,8,10,13,16,17,9,11,16,25,30,9,12,17,30,39,7,7,8,9,9,7,9,10,12,12,8,10,14,17,19,9,12,17,30,39,9,12,19,39,255
usf0102_LCC_L1_MS_B.jpg,3,76,53,46,42,39,53,50,48,46,44,46,48,49,49,47,42,46,49,51,49,39,44,47,49,48,53,50,48,46,44,50,52,53,53,51,48,53,58,61,59,46,53,61,67,65,44,51,59,65,64,46,48,49,49,47,48,53,58,61,59,49,58,70,81,78,49,61,81,105,99,47,59,78,99,94,42,46,49,51,49,46,53,61,67,65,49,61,81,105,99,51,67,105,255,174,49,65,99,174,162,39,44,47,49,48,44,51,59,65,64,47,59,78,99,94,49,65,99,174,162,48,64,94,162,204
